"amount";"duration";"payments";"no. of commited crimes '95";"name ";"region";"no. of inhabitants";"no. of municipalities with inhabitants < 499 ";"no. of municipalities with inhabitants 500-1999";"no. of municipalities with inhabitants 2000-9999 ";"no. of municipalities with inhabitants >10000 ";"no. of cities ";"ratio of urban inhabitants ";"average salary ";"no. of enterpreneurs per 1000 inhabitants ";"no. of commited crimes '96";"unemploymant rate '95";"unemploymant rate '96";"balance MAX";"balance MIN";"balance AVG";"balance STD";"balance VAR";"operation = credit in cash AVG";"operation = credit in cash STD";"operation = credit in cash SUM";"operation = credit in cash VAR";"operation = withdrawal in cash AVG";"operation = withdrawal in cash STD";"operation = withdrawal in cash SUM";"operation = withdrawal in cash VAR";"operation = remittance to another bank AVG";"operation = remittance to another bank STD";"operation = remittance to another bank SUM";"operation = remittance to another bank VAR";"operation = collection from another bank AVG";"operation = collection from another bank STD";"operation = collection from another bank SUM";"operation = collection from another bank VAR";"operation = credit card withdrawal AVG";"operation = credit card withdrawal STD";"operation = credit card withdrawal SUM";"operation = credit card withdrawal VAR";"operation = Null AVG";"operation = Null STD";"operation = Null SUM";"operation = Null VAR";"credit MAX";"credit MIN";"credit AVG";"credit STD";"credit CNT";"credit SUM";"credit VAR";"withdraw MAX";"withdraw MIN";"withdraw AVG";"withdraw STD";"withdraw CNT";"withdraw SUM";"withdraw VAR";"withdraw_total";"credit_total";"final Balance";"credit_month";"withdrawal_month";"household";"Account duration";"Gender";"crime_increase";"unemployment_increase";"age";"n_owners";"status";"loan_id";"credit_withdrawal_ratio";"credit_avg_salary_ratio";"profit_month";"profit_payments_ratio";"balace_max_credit";"balace_max_withdraw";"transactions_month";"A";"B";"C";"balance_min_credit";"balance_min_withdraw";"type credit MEAN";"type withdraw MEAN";"transactions_total";"confidence(true)";"confidence(false)";"prediction(status)"
293160;60;4886;2564;"Usti nad Orlici";"east Bohemia";139012;59;41;8;3;10;61.9;8363;108;2799;2.52;3.49;131276.2;800.0;49740.62371134018;29394.413057581976;8.640315189997457E8;0.26804123711340205;0.4452401954171706;26;0.19823883161512026;0.5670103092783505;0.4980632593449133;55;0.24806701030927836;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.16494845360824742;0.3730620025303552;16;0.13917525773195877;47819.0;85.2;14180.866666666667;17090.531986577473;42;595596.4;2.9208628358422774E8;64500.0;14.6;10559.189090909087;13756.997751362394;55;580755.3999999998;1.8925498713098997E8;580755.3999999998;595596.4;14841.000000000233;33088.68888888889;32264.18888888888;0.0;18;"M";1.0916536661466458;1.3849206349206349;19;1;;5469;1.0255546483080489;3.9565573225982176;824.5000000000146;0.16874744167008074;83457.20000000001;66776.20000000001;5.388888888888889;18907.822222222225;21704.99979797979;0.016666666666666666;714.8;785.4;0.4329896907216495;0.5670103092783505;97;0.12208911051818583;0.8779108894818142;"false"
465504;48;9698;9672;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;110;9208;3.8;4.79;49947.4;1100.0;26347.12441860465;9532.799947400625;9.087427483716135E7;0.20930232558139536;0.4091966036822841;18;0.16744186046511628;0.29069767441860467;0.45674755724946314;25;0.2086183310533516;0.37209302325581395;0.48619801407649627;32;0.23638850889192886;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.12790697674418605;0.3359450805224315;11;0.11285909712722299;24735.0;40.5;7870.7793103448275;8816.033975351766;29;228252.6;7.772245505455665E7;16200.0;14.6;3701.371929824562;4019.4934845145776;57;210978.20000000004;1.615632787205514E7;210978.20000000004;228252.6;17274.399999999965;17557.89230769231;16229.092307692308;1922.0;13;"F";0.9520264681555004;1.2605263157894737;35;1;;5976;1.0818776537101937;1.9521783753271413;1328.800000000001;0.13701794184367921;25212.4;33747.4;6.615384615384615;9687.112997347482;12527.720377867747;0.020833333333333332;1059.5;1085.4;0.3372093023255814;0.6627906976744186;86;0.09226286434328157;0.9077371356567184;"false"
79824;12;6652;1597;"Rakovnik";"central Bohemia";53921;61;22;1;1;2;41.3;8598;123;1875;2.77;3.26;121592.6;300.0;49309.009677419344;26233.474473140297;6.881951829329035E8;0.2903225806451613;0.4614143753790638;9;0.2129032258064516;0.45161290322580644;0.5058794110206737;14;0.25591397849462366;0.0967741935483871;0.30053715351876426;3;0.09032258064516129;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.16129032258064516;0.373878250552983;5;0.13978494623655913;43125.0;13.5;17362.485714285714;18759.583533217898;14;243074.80000000002;3.519219743397801E8;55100.0;30.0;12059.117647058823;14816.060461887097;17;205005.0;2.195156476102941E8;205005.0;243074.80000000002;38069.80000000002;34724.97142857143;29286.428571428572;7905.0;7;"F";1.17407639323732;1.1768953068592056;40;1;;6059;1.185701812150923;4.038726614162762;5438.5428571428565;0.8175801048019928;78467.6;66492.6;4.428571428571429;17362.485714285714;17227.310924369747;0.08333333333333333;286.5;270.0;0.45161290322580644;0.5483870967741935;31;0.08441990475594496;0.915580095244055;"false"
106128;36;2948;5796;"Liberec";"north Bohemia";159617;29;19;8;1;9;85.2;9198;131;6132;3.33;4.28;76251.4;900.0;36071.94230769232;15711.303814237455;2.4684506754327244E8;0.057692307692307696;0.23543547789870936;3;0.05542986425339367;0.5384615384615384;0.5033822257076337;28;0.25339366515837103;0.0;0.0;0;0.0;0.21153846153846154;0.41238371915612493;11;0.1700603318250377;0.0;0.0;0;0.0;0.19230769230769232;0.3979585917202717;10;0.1583710407239819;28472.0;16.2;10238.262499999999;10520.991917727171;24;245718.3;1.1069127093288045E8;50700.0;30.0;6950.821428571428;10093.026705505259;28;194623.0;1.0186918807804233E8;194623.0;245718.3;51095.29999999999;20476.525;16218.583333333334;0.0;13;"F";1.0579710144927537;1.2852852852852854;19;1;;5799;1.2625347466640633;2.2261931941726463;4257.9416666666675;1.4443492763455452;47779.399999999994;25551.399999999994;4.0;10238.262500000003;9267.761904761905;0.027777777777777776;883.8;870.0;0.46153846153846156;0.5384615384615384;52;0.06266722378549627;0.9373327762145037;"false"
177504;48;3698;999;"Prachatice";"south Bohemia";51428;50;11;3;1;4;52.7;8402;120;1099;3.13;3.98;139525.4;14855.3;44723.35581395345;35436.02935310037;1.255712176313791E9;0.2441860465116279;0.4321232534311834;21;0.18673050615595077;0.5581395348837209;0.4995209743648102;48;0.24952120383036935;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.19767441860465115;0.4005809734361703;17;0.16046511627906976;49867.0;64.9;11196.010526315791;17605.465147793067;38;425448.4000000001;3.099524030701564E8;61800.0;100.0;8447.229166666666;13863.820065865888;48;405467.0;1.9220550681870565E8;405467.0;425448.4000000001;19981.40000000008;23636.022222222226;22525.944444444445;0.0;18;"F";1.1001001001001;1.2715654952076678;53;1;;6147;1.0492799660638228;2.813142373508953;1110.0777777777803;0.3001832822546729;89658.4;77725.4;4.777777777777778;12440.011695906434;14078.71527777778;0.020833333333333332;14790.4;14755.3;0.4418604651162791;0.5581395348837209;86;0.04410346461754955;0.9558965353824505;"false"
247920;48;5165;5323;"Chomutov";"north Bohemia";125236;28;11;1;4;5;87.7;9675;100;5190;6.43;7.68;110892.1;1000.0;54799.856626506;24844.513821660574;6.172498670346832E8;0.2891566265060241;0.45612686729835106;24;0.20805171907140757;0.4457831325301205;0.5000734591938144;37;0.2500734645900676;0.12048192771084337;0.32750313204407316;10;0.10725830149867763;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.14457831325301204;0.35381303180517387;12;0.12518366147516896;42494.0;82.9;13086.338888888888;13129.208293055772;36;471108.19999999995;1.7237611040244445E8;63800.0;14.6;9596.774468085105;11291.734245484098;47;451048.3999999999;1.2750326227063832E8;451048.39999999997;471108.19999999995;20059.79999999999;33650.58571428571;32217.742857142854;9523.0;14;"M";0.9750140897989855;1.1944012441679628;55;1;;6254;1.0444737194500635;3.4780967146548543;1432.8428571428594;0.2774139123219476;68398.1;47092.100000000006;5.928571428571429;20564.246825396825;22620.96838905775;0.020833333333333332;917.1;985.4;0.43373493975903615;0.5662650602409639;83;0.023722105790506487;0.9762778942094935;"false"
348120;60;5802;6779;"Jesenik";"north Moravia";42821;4;13;5;1;3;48.4;8173;124;1358;4.842;7.01;111159.5;600.0;58819.48769230769;22066.35064076992;4.8692383060140705E8;0.015384615384615385;0.12403473458920845;1;0.015384615384615385;0.6;0.4937104414532875;39;0.24375000000000002;0.0;0.0;0;0.0;0.2;0.4031128874149275;13;0.1625;0.0;0.0;0;0.0;0.18461538461538463;0.39100462322665114;12;0.1528846153846154;52221.0;126.2;19547.323076923076;20364.453299321496;26;508230.39999999997;4.147109581802462E8;60500.0;14.6;11656.635897435895;12612.819704267627;39;454608.79999999993;1.590832208923617E8;454608.79999999993;508230.39999999997;53621.600000000035;39094.64615384615;34969.90769230769;0.0;13;"M";0.20032453164183509;1.4477488641057414;34;1;;7100;1.1179510823371657;4.783389961317282;4124.738461538465;0.7109166600376534;58938.5;50659.5;5.0;19547.323076923076;23313.27179487179;0.016666666666666666;473.8;585.4;0.4;0.6;65;0.026009822892199552;0.9739901771078004;"false"
267600;48;5575;9878;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;81;10108;6.63;7.75;137673.6;200.0;62460.226785714294;31861.593317575742;1.0151611287345872E9;0.32142857142857145;0.4691238856391988;36;0.2200772200772201;0.49107142857142855;0.5021671182702175;55;0.25217181467181465;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.1875;0.39206659665956783;21;0.15371621621621623;42297.0;24.8;12915.805263157894;13972.008917224739;57;736200.8999999999;1.9521703318300763E8;61500.0;30.0;13175.236363636364;15901.335889563721;55;724638.0;2.5285248307272726E8;724638.0;736200.8999999999;11562.899999999907;30675.037500000002;30193.25;0.0;23;"M";1.023284065600324;1.1689291101055808;39;1;;7147;1.0159567949790103;3.014153237692837;481.7875000000022;0.08641928251121116;95376.6;76173.6;4.869565217391305;17759.23223684211;17018.013636363634;0.020833333333333332;175.2;170.0;0.5089285714285714;0.49107142857142855;112;0.14814809930005957;0.8518519006999404;"false"
61320;60;1022;2854;"Breclav";"south Moravia";124605;11;42;14;1;8;46.0;8772;126;3158;4.69;4.98;32515.7;700.0;23137.190540540527;4868.089812916556;2.3698298426621947E7;0.17567567567567569;0.383141595776184;13;0.14679748241392077;0.3918918918918919;0.49150502910142047;29;0.24157719363198818;0.28378378378378377;0.4539105659986479;21;0.20603480192521287;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.14864864864864866;0.3581700993475614;11;0.128285820066642;12945.0;30.5;4427.029166666666;4830.409773820992;24;106248.7;2.333285858302537E7;8100.0;14.6;1702.6040000000003;1788.3262673100285;50;85130.20000000001;3198110.8383510197;85130.20000000001;106248.7;21118.499999999985;8854.058333333332;7094.183333333333;1113.0;11;"M";1.1065171688857744;1.0618336886993602;49;1;;5909;1.2480729517844429;1.0093545751633985;1759.874999999999;1.721991193737768;19570.7;24415.7;6.7272727272727275;4427.029166666666;5391.579333333333;0.016666666666666666;669.5;685.4;0.32432432432432434;0.6756756756756757;74;0.09828955746109913;0.9017104425389009;"false"
218064;48;4543;85677;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;167;99107;0.29;0.43;81063.2;400.0;54315.55897435898;14925.629654032191;2.227744205693251E8;0.02564102564102564;0.16012815380508713;1;0.02564102564102564;0.46153846153846156;0.5050353737560759;18;0.25506072874493924;0.15384615384615385;0.3655177681951956;6;0.13360323886639675;0.1794871794871795;0.3887764119844716;7;0.15114709851551958;0.0;0.0;0;0.0;0.1794871794871795;0.3887764119844716;7;0.15114709851551958;40884.0;120.8;14668.593333333332;16541.014229547574;15;220028.9;2.736051517420953E8;20500.0;14.6;7388.950000000001;5605.906403924812;24;177334.80000000002;3.1426186609565217E7;177334.80000000002;220028.9;42694.09999999998;24447.655555555553;19703.86666666667;7678.0;8;"M";1.1567515202446397;1.4827586206896552;53;1;;7037;1.2407542118072705;1.9494183522490673;4743.788888888885;1.0441974221635228;40179.2;60563.2;4.875;9779.062222222221;12314.916666666668;0.020833333333333332;279.2;385.4;0.38461538461538464;0.6153846153846154;39;0.03265467248003473;0.9673453275199653;"false"
63576;12;5298;85677;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;167;99107;0.29;0.43;109399.2;500.0;59128.587499999994;21405.49150188468;4.5819506643725735E8;0.0625;0.24593468841898236;2;0.06048387096774194;0.375;0.4918693768379647;12;0.24193548387096775;0.0;0.0;0;0.0;0.1875;0.39655776945626603;6;0.15725806451612903;0.0;0.0;0;0.0;0.375;0.4918693768379647;12;0.24193548387096775;47679.0;71.2;10523.219999999998;16402.45454461009;20;210464.39999999997;2.690405150880001E8;56900.0;14.6;13902.433333333334;16403.6819460717;12;166829.2;2.690807813878787E8;166829.2;210464.39999999997;43635.19999999995;26308.05;20853.65;0.0;7;"M";1.1567515202446397;1.4827586206896552;37;1;;5782;1.2615561304615737;2.097763336257077;5454.399999999998;1.0295205738014341;61720.2;52499.2;4.571428571428571;15784.830000000002;6951.216666666667;0.08333333333333333;428.8;485.4;0.625;0.375;32;0.09943334233593171;0.9005666576640683;"false"
407952;48;8499;999;"Prachatice";"south Bohemia";51428;50;11;3;1;4;52.7;8402;120;1099;3.13;3.98;29696.8;-1449.6;14785.585897435894;6609.171562045573;4.3681148736551926E7;0.3333333333333333;0.4744557145911778;26;0.22510822510822515;0.47435897435897434;0.5025741264537527;37;0.2525807525807526;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.19230769230769232;0.3966644140109588;15;0.15734265734265734;9500.0;34.1;3416.6951219512202;3075.254854882048;41;140084.50000000003;9457192.422475606;9900.0;14.6;3495.1513513513523;3136.8423388303513;37;129320.60000000003;9839779.858678669;129320.60000000003;140084.50000000003;10763.899999999994;8755.281250000002;8082.537500000002;3400.0;15;"M";1.1001001001001;1.2715654952076678;23;1;;6237;1.0832342256376788;1.0420472804094265;672.7437499999996;0.07915563595717139;20196.8;19796.8;5.2;5338.586128048782;4587.386148648649;0.020833333333333332;-1483.6999999999998;-1464.1999999999998;0.5256410256410257;0.47435897435897434;78;0.94000448504071;0.059995514959289994;"true"
170448;48;3551;5623;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;96;5887;4.09;4.72;73025.1;1000.0;39297.33529411767;12622.471304730236;1.593267818387382E8;0.2;0.40237390808147827;17;0.1619047619047619;0.5058823529411764;0.5029325764658601;43;0.2529411764705882;0.11764705882352941;0.3241018617760822;10;0.10504201680672269;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.17647058823529413;0.3834824944236852;15;0.14705882352941177;33225.0;37.0;11663.95625;12529.196005252059;32;373246.6;1.5698075253802416E8;22900.0;14.6;6256.426415094339;5939.973721003476;53;331590.6;3.528328780621188E7;331590.6;373246.6;41656.0;21955.682352941174;19505.329411764706;9629.0;15;"M";1.0469500266761516;1.1540342298288508;53;2;;6552;1.1256247915351036;2.2193149047752123;2450.3529411764684;0.6900458859973159;39800.100000000006;50125.100000000006;5.666666666666667;10291.726102941175;13248.902996670367;0.041666666666666664;963.0;985.4;0.3764705882352941;0.6235294117647059;85;0.02260137020022157;0.9773986297997784;"false"
136368;24;5682;1089;"Domazlice";"west Bohemia";58400;65;16;4;1;6;52.4;8620;100;1117;1.1;1.25;119446.2;600.0;60593.84067796612;21974.28819010442;4.8286934146176255E8;0.288135593220339;0.4567821278596281;17;0.2086499123319696;0.4576271186440678;0.5024777880939232;27;0.25248392752776155;0.11864406779661017;0.3261449731971787;7;0.10637054354178842;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.13559322033898305;0.3452948324729956;8;0.11922852133255407;48627.0;205.7;18817.264000000003;16624.31686004671;25;470431.60000000003;2.763679110632334E8;46800.0;14.6;12309.782352941176;12040.587472264586;34;418532.6;1.449757466772549E8;418532.6;470431.60000000003;51899.00000000006;47043.16;41853.259999999995;9535.0;9;"F";1.0257116620752984;1.1363636363636362;28;1;;7067;1.1240022879938147;5.457443155452436;5189.900000000009;0.9133931714185162;70819.2;72646.2;6.555555555555555;28225.896;29543.47764705882;0.041666666666666664;394.3;585.4;0.423728813559322;0.576271186440678;59;0.05675530801921391;0.9432446919807861;"false"
143676;36;3991;3659;"Brno - venkov";"south Moravia";157042;49;70;18;0;9;33.9;8743;111;3894;1.88;2.43;82795.9;700.0;28370.441666666695;16621.386656707054;2.7627049439175934E8;0.18055555555555555;0.3873488397177316;13;0.15003912363067293;0.3194444444444444;0.4695334480544922;23;0.22046165884194055;0.3055555555555556;0.4638749494218194;22;0.2151799687010955;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.19444444444444445;0.3985497968034627;14;0.1588419405320814;48125.0;52.9;8195.514814814813;12443.341712328407;27;221278.89999999997;1.5483675296977204E8;30600.0;30.0;4551.222222222223;6348.94485109315;45;204805.0;4.030910072222222E7;204805.0;221278.89999999997;16473.899999999965;13829.931249999998;12800.3125;966.0;14;"F";1.0642251981415687;1.2925531914893618;44;1;;5320;1.0804370010497788;1.5818290346562962;1029.6187499999978;0.2579851540967171;34670.899999999994;52195.899999999994;5.142857142857143;5634.416435185185;8249.090277777777;0.027777777777777776;647.1;670.0;0.375;0.625;72;0.029353776852315883;0.9706462231476841;"false"
66696;24;2779;85677;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;167;99107;0.29;0.43;89595.1;1000.0;58360.68125;27018.401437124754;7.299940162176249E8;0.4375;0.51234753829798;7;0.2625;0.3125;0.47871355387816905;5;0.22916666666666666;0.0625;0.25;1;0.0625;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.1875;0.4031128874149275;3;0.1625;32030.0;24.1;12059.509999999998;11554.952469198843;10;120595.09999999999;1.3351692656544444E8;20300.0;14.6;8862.433333333332;7187.231255961275;6;53174.6;5.165629312666669E7;53174.6;120595.09999999999;67420.5;24119.02;10634.92;12260.0;3;"F";1.1567515202446397;1.4827586206896552;22;1;;5930;2.2679079861437605;1.9232134598516866;13484.1;4.852141057934509;57565.100000000006;69295.1;5.333333333333333;12059.510000000002;1772.4866666666676;0.041666666666666664;975.9;985.4;0.625;0.375;16;0.04528984038265704;0.954710159617343;"false"
152160;60;2536;1003;"Pelhrimov";"south Bohemia";74062;99;15;4;2;7;61.4;8114;119;1181;2.38;2.62;56534.6;500.0;28077.73140495863;9880.246623423647;9.761927333967438E7;0.03305785123966942;0.17953106961937726;4;0.032231404958677684;0.49586776859504134;0.5020618644176028;60;0.25206611570247933;0.1322314049586777;0.34015067152490375;16;0.11570247933884298;0.17355371900826447;0.38030001206094344;21;0.14462809917355374;0.0;0.0;0;0.0;0.1652892561983471;0.3729858674270052;20;0.13911845730027547;22821.0;22.6;7997.248888888889;8475.970887150823;45;359876.2;7.18420824798283E7;13600.0;14.6;4472.231578947368;3895.6466952813043;76;339889.6;1.5176063174456147E7;339889.6;359876.2;19986.600000000035;16358.009090909092;15449.527272727271;9136.0;21;"M";1.1774675972083748;1.1008403361344539;49;2;;6486;1.0588032113957004;2.016022811302575;908.4818181818209;0.35823415543447196;33713.6;42934.6;5.761904761904762;8360.760202020203;10977.295693779903;0.03333333333333333;477.4;485.4;0.371900826446281;0.628099173553719;121;0.026778667273723356;0.9732213327262766;"false"
125472;24;5228;999;"Prachatice";"south Bohemia";51428;50;11;3;1;4;52.7;8402;120;1099;3.13;3.98;143696.8;800.0;71376.04415584417;25109.19480313879;6.30471663661972E8;0.2987012987012987;0.4606898450017809;23;0.2122351332877649;0.4805194805194805;0.502896599458671;37;0.252904989747095;0.1038961038961039;0.30712656333452054;8;0.09432672590567327;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.11688311688311688;0.3233877407933399;9;0.10457963089542037;48743.0;44.6;18798.165625;17581.8263402979;32;601541.3;3.09120617460393E8;64700.0;100.0;12430.866666666667;15183.242113354028;45;559389.0;2.305308410727273E8;559389.0;601541.3;42152.30000000005;60154.12999999999;55938.9;14882.0;9;"M";1.1001001001001;1.2715654952076678;50;2;;5245;1.0753541810797136;7.159501309212091;4215.229999999989;0.8062796480489649;94953.79999999999;78996.79999999999;8.555555555555555;41355.96437499999;43508.03333333333;0.08333333333333333;755.4;700.0;0.4155844155844156;0.5844155844155844;77;0.03231698348354306;0.9676830165164569;"false"
35856;24;1494;6079;"Pardubice";"east Bohemia";162580;83;26;5;1;6;72.8;9538;111;5410;1.51;1.81;81244.2;600.0;55660.655789473734;13977.180083878482;1.9536156309716928E8;0.2;0.4021220308060408;19;0.16170212765957445;0.5052631578947369;0.5026246899500346;48;0.25263157894736843;0.12631578947368421;0.3339672956073309;12;0.11153415453527436;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.16842105263157894;0.37622513571472205;16;0.14154535274356103;33024.0;56.3;11881.96857142857;12291.616189830405;35;415868.89999999997;1.510838285581009E8;24700.0;14.6;5642.253333333332;6306.381348794994;60;338535.19999999995;3.977044571642937E7;338535.19999999995;415868.89999999997;77333.70000000001;23103.82777777778;18807.51111111111;5215.0;17;"M";0.8899490047705214;1.1986754966887418;29;1;;6643;1.2284362157908544;2.422292700542858;4296.316666666669;2.875713966979029;48220.2;56544.2;5.588235294117647;11221.85920634921;13165.257777777779;0.041666666666666664;543.7;585.4;0.3684210526315789;0.631578947368421;95;0.024289920681567656;0.9757100793184323;"false"
123300;36;3425;6445;"Usti nad Labem";"north Bohemia";118650;8;8;5;1;3;85.6;9832;114;5471;3.32;4.48;132024.9;800.0;55026.62000000002;25548.054001677512;6.527030632726303E8;0.28888888888888886;0.4557853931339366;26;0.20774032459425715;0.5333333333333333;0.5016825622427262;48;0.2516853932584269;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.022222222222222223;0.14823135407896973;2;0.021972534332084893;0.15555555555555556;0.36446393175876635;14;0.13283395755305868;46499.0;89.5;15551.73;15967.404907389078;40;622069.2;2.5495801947651282E8;58800.0;30.0;11449.4;15296.484543441838;50;572470.0;2.339824393877551E8;572470.0;622069.2;49599.19999999995;34559.399999999994;31803.88888888889;0.0;18;"M";0.8488750969743988;1.349397590361446;52;1;;5260;1.0866406973291174;3.514991863303498;2755.5111111111037;0.8045287915652858;85525.9;73224.9;5.0;19007.669999999995;20354.48888888889;0.027777777777777776;710.5;770.0;0.4444444444444444;0.5555555555555556;90;0.04058595164270973;0.9594140483572903;"false"
